sent_id,situation,emotion,age_group,sex,text
E00247,학업,불안,청년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 자꾸 최악의 상황만 상상하게 돼.
E00248,가족,기쁨,청년,M,아이가 학교에서 상을 받아 왔어. 그냥 마음이 복잡해.
E00249,직장,불안,청년,M,이번 달도 야근 수당이 안 들어왔어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E00250,가족,기쁨,중년,F,동생이 취직했어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E00251,가족,당황,노년,F,시어머니가 갑자기 집에 오신대. 갑자기 이런 일이 생길 줄 몰랐어요.
E00252,학업,분노,중년,M,같은 조 애들이 아무것도 안 해. 진짜 화가 나서 참을 수가 없어.
E00253,직장,분노,노년,F,야근이 삼 주째 이어지고 있어요. 왜 나한테만 이러는 건지 억울해요.
E00254,대인관계,당황,중년,F,친구가 돈을 빌려 가고 연락이 없어. 그 자리에서 아무 말도 못 했어.
E00255,대인관계,상처,노년,M,모임에서 나만 빼고 약속을 잡았더라. 속이 좀 시끄러워.
E00256,대인관계,슬픔,노년,F,모임에서 나만 빼고 약속을 잡았더라. 기분이 계속 가라앉아.
E00257,연애,슬픔,청년,F,애인이 내 생일을 잊었어. 그냥 하루 종일 눈물만 나.
E00258,직장,당황,청년,M,프로젝트 마감이 코앞인데 아무것도 안 됐어. 아무것도 손에 안 잡혀.
E00259,직장,분노,청년,F,동기가 먼저 승진했어. 짜증이 나서 아무것도 손에 안 잡혀.
E00260,금전,불안,청년,F,전세 만기가 다가오는데 돈이 부족해. 심장이 계속 두근거려.
E00261,대인관계,기쁨,노년,M,새로 간 모임에서 사람들이 잘 챙겨줬어. 괜히 예민해지는 것 같아.
E00262,직장,상처,중년,F,회사에서 갑자기 부서 이동하래. 아무렇지 않은 척하는 게 제일 힘들어.
E00263,대인관계,불안,청년,M,친구가 돈을 빌려 가고 연락이 없어. 괜히 예민해지는 것 같아.
E00264,연애,슬픔,청년,F,남자친구랑 어제 크게 싸웠어. 밤에 잠도 안 오고 계속 그 생각만 나.
E00265,가족,상처,중년,F,시어머니가 갑자기 집에 오신대. 내가 그렇게 하찮은 사람인가 싶어.
E00266,건강,기쁨,청년,F,다이어트 목표를 드디어 달성했어. 오늘은 뭘 해도 다 잘될 것 같아.
E00267,대인관계,당황,중년,M,친한 친구가 내 뒷담화를 했대. 갑자기 이런 일이 생길 줄 몰랐어.
E00268,연애,슬픔,청년,F,애인이 내 생일을 잊었어. 그냥 하루 종일 눈물만 나.
E00269,대인관계,슬픔,청년,M,이웃이 층간소음으로 찾아왔어. 그냥 마음이 복잡해.
E00270,가족,당황,청년,M,명절에 친척들이 취업 얘기만 물어봤어. 너무 갑작스러워서 아직도 얼떨떨해.
E00271,직장,분노,청년,F,퇴근하고 집에 오면 아무것도 못 하겠어. 진짜 화가 나서 참을 수가 없어.
E00272,학업,불안,청년,M,시험 성적이 생각보다 안 나왔어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E00273,가족,불안,중년,M,부모님이 자꾸 결혼 얘기를 하셔. 걱정돼서 밥도 잘 안 넘어가.
E00274,연애,상처,청년,F,애인이 내 생일을 잊었어. 아무렇지 않은 척하는 게 제일 힘들어.
E00275,건강,불안,노년,M,두통이 며칠째 안 가. 자꾸 최악의 상황만 상상하게 돼.
E00276,연애,상처,청년,M,남자친구랑 어제 크게 싸웠어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E00277,건강,불안,청년,F,건강검진 결과가 안 좋게 나왔어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E00278,학업,당황,노년,M,밤새 공부했는데 문제가 다 처음 보는 거였어요. 너무 갑작스러워서 아직도 얼떨떨해요.
E00279,직장,불안,청년,F,이번 달도 야근 수당이 안 들어왔어. 자꾸 최악의 상황만 상상하게 돼.
E00280,직장,슬픔,중년,F,야근이 삼 주째 이어지고 있어. 밤에 잠도 안 오고 계속 그 생각만 나.
E00281,직장,불안,노년,M,상사한테 보고서 때문에 한 소리 들었어요. 앞으로 어떻게 될지 몰라서 계속 불안해요.
E00282,학업,불안,청년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 걱정돼서 밥도 잘 안 넘어가.
E00283,직장,불안,노년,F,이번 달도 야근 수당이 안 들어왔어요. 앞으로 어떻게 될지 몰라서 계속 불안해요.
E00284,가족,기쁨,중년,F,동생이 취직했어. 그동안 고생한 보람이 있네.
E00285,연애,상처,청년,M,헤어진 지 한 달 됐는데 아직 생각나. 믿었던 사람한테 이런 일 당하니까 더 아파.
E00286,가족,상처,중년,F,부모님이 자꾸 결혼 얘기를 하셔. 내가 그렇게 하찮은 사람인가 싶어.
E00287,대인관계,불안,청년,M,이웃이 층간소음으로 찾아왔어. 심장이 계속 두근거려.
E00288,가족,기쁨,청년,F,동생이 취직했어. 기분이 계속 가라앉아.
E00289,가족,슬픔,중년,F,엄마가 병원에 입원하셨어. 요즘 왜 이렇게 다 허무한지 모르겠어.
E00290,직장,분노,청년,M,팀장이 내 아이디어를 자기 거라고 발표했어. 아무것도 손에 안 잡혀.
E00291,가족,슬픔,청년,F,엄마가 병원에 입원하셨어. 아무것도 하기 싫고 자꾸 가라앉아.
E00292,건강,기쁨,청년,F,다이어트 목표를 드디어 달성했어. 잠도 잘 안 오고 계속 뒤척여.
E00293,대인관계,상처,청년,M,친한 친구가 내 뒷담화를 했대. 하루 종일 그 생각만 나.
E00294,연애,상처,청년,F,헤어진 지 한 달 됐는데 아직 생각나. 이런 내가 좀 낯설어.
E00295,건강,당황,중년,M,건강검진 결과가 안 좋게 나왔어. 어떻게 반응해야 할지 모르겠더라.
E00296,대인관계,불안,노년,F,친구가 돈을 빌려 가고 연락이 없어. 걱정돼서 밥도 잘 안 넘어가.
E00297,가족,불안,중년,M,명절에 친척들이 취업 얘기만 물어봤어. 걱정돼서 밥도 잘 안 넘어가.
E00298,학업,기쁨,청년,M,교수님이 내 발표를 칭찬해 주셨어. 괜히 예민해지는 것 같아.
E00299,연애,슬픔,청년,M,결혼 얘기가 나오니까 둘 다 말이 없어졌어. 요즘 왜 이렇게 다 허무한지 모르겠어.
E00300,금전,불안,청년,F,주식이 반토막 났어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E00301,대인관계,불안,청년,F,모임에서 나만 빼고 약속을 잡았더라. 앞으로 어떻게 될지 몰라서 계속 불안해.
E00302,직장,불안,청년,F,이번 달도 야근 수당이 안 들어왔어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E00303,건강,당황,중년,M,건강검진 결과가 안 좋게 나왔어. 그냥 좀 지쳐.
E00304,가족,상처,청년,M,엄마가 병원에 입원하셨어. 아무것도 손에 안 잡혀.
E00305,건강,기쁨,청년,M,다이어트 목표를 드디어 달성했어. 속이 좀 시끄러워.
E00306,가족,불안,중년,M,아빠랑 또 말다툼했어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E00307,건강,상처,청년,M,요즘 잠을 통 못 자. 아무렇지 않은 척하는 게 제일 힘들어.
E00308,가족,당황,노년,M,엄마가 병원에 입원하셨어요. 뭐라고 해야 할지 몰라서 머리가 하얘졌어요.
E00309,직장,상처,중년,M,팀장이 내 아이디어를 자기 거라고 발표했어. 그 말이 계속 마음에 남아.
E00310,건강,당황,청년,F,건강검진 결과가 안 좋게 나왔어. 그냥 좀 지쳐.
E00311,학업,슬픔,청년,F,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 아무것도 하기 싫고 자꾸 가라앉아.
E00312,직장,불안,중년,F,퇴근하고 집에 오면 아무것도 못 하겠어. 자꾸 최악의 상황만 상상하게 돼.
E00313,연애,상처,청년,F,결혼 얘기가 나오니까 둘 다 말이 없어졌어. 내가 그렇게 하찮은 사람인가 싶어.
E00314,금전,분노,중년,F,카드값이 월급보다 많이 나왔어. 짜증이 나서 아무것도 손에 안 잡혀.
E00315,건강,슬픔,노년,M,두통이 며칠째 안 가. 괜히 예민해지는 것 같아요.
E00316,가족,당황,중년,F,시어머니가 갑자기 집에 오신대. 갑자기 이런 일이 생길 줄 몰랐어.
E00317,직장,불안,중년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E00318,가족,당황,청년,M,아빠랑 또 말다툼했어. 이런 내가 좀 낯설어.
E00319,연애,슬픔,중년,F,여자친구가 갑자기 연락을 끊었어. 혼자 있으면 자꾸 울게 돼.
E00320,대인관계,분노,청년,M,이웃이 층간소음으로 찾아왔어. 짜증이 나서 아무것도 손에 안 잡혀.
E00321,금전,당황,청년,F,주식이 반토막 났어. 뭐라고 해야 할지 몰라서 머리가 하얘졌어.
E00322,가족,상처,중년,F,부모님이 자꾸 결혼 얘기를 하셔. 기분이 계속 가라앉아.
E00323,대인관계,상처,노년,F,친한 친구가 내 뒷담화를 했대. 그 말이 계속 마음에 남아.
E00324,연애,슬픔,청년,F,여자친구가 갑자기 연락을 끊었어. 밤에 잠도 안 오고 계속 그 생각만 나.
E00325,연애,슬픔,청년,F,남자친구랑 어제 크게 싸웠어. 뭘 해도 마음이 텅 빈 것 같아.
E00326,연애,슬픔,청년,F,남자친구랑 어제 크게 싸웠어. 요즘 왜 이렇게 다 허무한지 모르겠어.
E00327,금전,기쁨,청년,M,적금이 드디어 만기 됐어. 오늘은 뭘 해도 다 잘될 것 같아.
E00328,연애,기쁨,중년,F,오늘 프러포즈 받았어. 속이 좀 시끄러워.
E00329,학업,기쁨,중년,M,교수님이 내 발표를 칭찬해 주셨어. 오늘은 뭘 해도 다 잘될 것 같아.
E00330,학업,당황,중년,M,시험 성적이 생각보다 안 나왔어. 어떻게 반응해야 할지 모르겠더라.
E00331,대인관계,슬픔,청년,F,친한 친구가 내 뒷담화를 했대. 요즘 왜 이렇게 다 허무한지 모르겠어.
E00332,연애,불안,청년,F,애인이 내 생일을 잊었어. 잘못될까 봐 밤에 잠이 안 와.
E00333,직장,불안,청년,F,야근이 삼 주째 이어지고 있어. 걱정돼서 밥도 잘 안 넘어가.
E00334,가족,분노,중년,F,아빠랑 또 말다툼했어. 생각할수록 열받아.
E00335,연애,당황,청년,F,여자친구가 갑자기 연락을 끊었어. 그 자리에서 아무 말도 못 했어.
E00336,직장,분노,중년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어. 혼자 있고 싶다가도 외로워.
E00337,금전,기쁨,노년,F,적금이 드디어 만기 됐어. 오늘은 뭘 해도 다 잘될 것 같아.
E00338,직장,상처,청년,F,이번 달도 야근 수당이 안 들어왔어. 아무렇지 않은 척하는 게 제일 힘들어.
E00339,가족,상처,청년,F,부모님이 자꾸 결혼 얘기를 하셔. 아무렇지 않은 척하는 게 제일 힘들어.
E00340,가족,당황,청년,F,시어머니가 갑자기 집에 오신대. 어떻게 반응해야 할지 모르겠더라.
E00341,연애,슬픔,청년,F,헤어진 지 한 달 됐는데 아직 생각나. 그냥 하루 종일 눈물만 나.
E00342,금전,슬픔,청년,F,친구 결혼식이 세 개나 겹쳤어. 혼자 있고 싶다가도 외로워.
E00343,직장,상처,노년,M,오늘 회의에서 발표를 망쳤어요. 내가 그렇게 하찮은 사람인가 싶어요.
E00344,직장,불안,노년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어. 하루 종일 그 생각만 나.
E00345,연애,상처,노년,M,헤어진 지 한 달 됐는데 아직 생각나요. 아무렇지 않은 척하는 게 제일 힘들어요.
E00346,학업,분노,노년,M,같은 조 애들이 아무것도 안 해. 진짜 화가 나서 참을 수가 없어.
E00347,가족,슬픔,노년,M,부모님이 자꾸 결혼 얘기를 하셔. 혼자 있고 싶다가도 외로워.
E00348,직장,슬픔,중년,M,오늘 회의에서 발표를 망쳤어. 혼자 있으면 자꾸 울게 돼.
E00349,연애,불안,중년,F,헤어진 지 한 달 됐는데 아직 생각나. 심장이 계속 두근거려.
E00350,직장,상처,청년,F,출근길에 지하철에서 쓰러질 뻔했어. 별일 아닌 척했는데 사실 많이 서운했어.
E00351,직장,상처,청년,F,오늘 회의에서 발표를 망쳤어. 며칠째 마음이 안 좋아.
E00352,대인관계,기쁨,청년,F,새로 간 모임에서 사람들이 잘 챙겨줬어. 혼자 있고 싶다가도 외로워.
E00353,연애,슬픔,청년,M,남자친구랑 어제 크게 싸웠어. 혼자 있으면 자꾸 울게 돼.
E00354,건강,슬픔,중년,M,병원에서 재검사하래. 그냥 하루 종일 눈물만 나.
E00355,직장,슬픔,노년,F,야근이 삼 주째 이어지고 있어. 그냥 하루 종일 눈물만 나.
E00356,건강,불안,청년,F,허리가 아파서 오래 못 앉아 있어. 며칠째 마음이 안 좋아.
E00357,건강,슬픔,청년,F,요즘 잠을 통 못 자. 아무것도 하기 싫고 자꾸 가라앉아.
E00358,직장,당황,중년,M,야근이 삼 주째 이어지고 있어. 너무 갑작스러워서 아직도 얼떨떨해.
E00359,직장,기쁨,노년,F,연봉 협상이 생각보다 잘 됐어요. 하루 종일 그 생각만 나요.
E00360,학업,분노,중년,F,같은 조 애들이 아무것도 안 해. 그냥 좀 지쳐.
E00361,연애,불안,청년,M,여자친구가 갑자기 연락을 끊었어. 기분이 계속 가라앉아.
E00362,건강,불안,중년,F,건강검진 결과가 안 좋게 나왔어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E00363,연애,분노,노년,M,결혼 얘기가 나오니까 둘 다 말이 없어졌어요. 그냥 좀 지쳐.
E00364,가족,기쁨,청년,F,동생이 취직했어. 진짜 오랜만에 기분이 날아갈 것 같아.
E00365,연애,불안,청년,M,애인이 내 생일을 잊었어. 잘못될까 봐 밤에 잠이 안 와.
E00366,직장,분노,노년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어요. 진짜 화가 나서 참을 수가 없어요.
E00367,가족,분노,청년,M,아빠랑 또 말다툼했어. 진짜 화가 나서 참을 수가 없어.
E00368,건강,분노,청년,M,두통이 며칠째 안 가. 아무것도 손에 안 잡혀.
E00369,학업,당황,청년,M,같은 조 애들이 아무것도 안 해. 아무것도 손에 안 잡혀.
E00370,직장,슬픔,중년,F,출근길에 지하철에서 쓰러질 뻔했어. 그냥 하루 종일 눈물만 나.
E00371,직장,슬픔,청년,F,출근길에 지하철에서 쓰러질 뻔했어. 아무것도 손에 안 잡혀.
E00372,대인관계,분노,청년,M,모임에서 나만 빼고 약속을 잡았더라. 진짜 화가 나서 참을 수가 없어.
E00373,대인관계,슬픔,중년,M,모임에서 나만 빼고 약속을 잡았더라. 밤에 잠도 안 오고 계속 그 생각만 나.
E00374,연애,당황,청년,M,여자친구가 갑자기 연락을 끊었어. 어떻게 반응해야 할지 모르겠더라.
E00375,건강,불안,중년,F,허리가 아파서 오래 못 앉아 있어. 자꾸 최악의 상황만 상상하게 돼.
E00376,금전,슬픔,청년,F,친구 결혼식이 세 개나 겹쳤어. 혼자 있고 싶다가도 외로워.
E00377,가족,상처,중년,M,부모님이 자꾸 결혼 얘기를 하셔. 그 말이 계속 마음에 남아.
E00378,연애,슬픔,중년,F,남자친구랑 어제 크게 싸웠어. 며칠째 마음이 안 좋아.
E00379,대인관계,불안,중년,M,이웃이 층간소음으로 찾아왔어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E00380,대인관계,당황,중년,M,이웃이 층간소음으로 찾아왔어. 어떻게 반응해야 할지 모르겠더라.
E00381,연애,기쁨,중년,F,오늘 프러포즈 받았어. 기분이 계속 가라앉아.
E00382,직장,불안,청년,M,동기가 먼저 승진했어. 아무것도 손에 안 잡혀.
E00383,금전,당황,청년,M,주식이 반토막 났어. 그냥 좀 지쳐.
E00384,직장,슬픔,노년,F,상사한테 보고서 때문에 한 소리 들었어. 아무것도 손에 안 잡혀.
