sent_id,tokens
E00117,적금/NNG 이/JKS 드디어/MAG 만기/NNG 되/VV 었/EP 어/EF 진짜/MAG 오랜만/NNG 에/JKB 기분/NNG 이/JKS 날아가/VV ᆯ/ETM 것/NNB 같/VA 어/EF
E00118,동기/NNG 가/JKS 먼저/MAG 승진/NNG 하/XSV 었/EP 어/EF 뭐/NP ᆯ/JKO 어떻/VA-I 게/EC 하/VV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어서/EC 초조/NNG 하/XSA 어/EF
E00119,시어머니/NNG 가/JKS 갑자기/MAG 집/NNG 에/JKB 오/VV 시/EP ᆫ대/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E00120,이번/NNG 달/NNG 도/JX 야근/NNG 수당/NNG 이/JKS 안/MAG 들어오/VV 었/EP 어/EF 왜/MAG 나/NP 한테/JKB 만/JX 이러/VV 는/ETM 거/NNB 이/VCP ᆫ지/EC 억울/XR 하/XSA 어/EF
E00121,적금/NNG 이/JKS 드디어/MAG 만기/NNG 되/VV 었/EP 어/EF 혼자/NNG 있/VV 고/EC 싶/VX 다가/EC 도/JX 외롭/VA-I 어/EF
E00122,취업/NNG 준비/NNG 랑/JC 학교/NNG 수업/NNG 을/JKO 같이/MAG 하/VV 니까/EC 시간/NNG 이/JKS 없/VA 어/EF 며칠/NNG 째/XSN 마음/NNG 이/JKS 안/MAG 좋/VA 어/EF
E00123,팀장/NNG 이/JKS 나/NP 의/JKG 아이디어/NNG 를/JKO 자기/NP 거/NNB 이/VCP 라고/EC 발표/NNG 하/XSV 었/EP 어/EF 어떻/VA-I 게/EC 반응/NNG 하/XSV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 더라/EF
E00124,오랜만/NNG 에/JKB 옛/MM 친구/NNG 한테/JKB 연락/NNG 이/JKS 오/VV 었/EP 어/EF 아무것/NNG 도/JX 손/NNG 에/JKB 안/MAG 잡히/VV 어/EF
E00125,새로/MAG 가/VV ᆫ/ETM 모임/NNG 에서/JKB 사람/NNG 들/XSN 이/JKS 잘/MAG 챙기/VV 어/EC 주/VX 었/EP 어요/EF 오늘/NNG 은/JX 뭐/NP ᆯ/JKO 하/VV 어도/EC 다/MAG 잘/MAG 되/VV ᆯ/ETM 것/NNB 같/VA 어요/EF
E00126,허리/NNG 가/JKS 아프/VA 어서/EC 오래/MAG 못/MAG 앉/VV 어/EC 있/VX 어/EF 혼자/NNG 있/VV 고/EC 싶/VX 다가/EC 도/JX 외롭/VA-I 어/EF
E00127,퇴근/NNG 하/XSV 고/EC 집/NNG 에/JKB 오/VV 면/EC 아무것/NNG 도/JX 못/MAG 하/VV 겠/EP 어/EF 앞/NNG 으로/JKB 어떻/VA-I 게/EC 되/VV ᆯ지/EC 모르/VV 어서/EC 계속/MAG 불안/NNG 하/XSA 어/EF
E00128,남자/NNG 친구/NNG 랑/JKB 어제/MAG 크/VA 게/EC 싸우/VV 었/EP 어/EF 이런/MM 나/NP 가/JKS 좀/MAG 낯설/VA 어/EF
E00129,결혼/NNG 얘기/NNG 가/JKS 나오/VV 니까/EC 둘/NR 다/MAG 말/NNG 이/JKS 없/VA 어/EC 지/VX 었/EP 어/EF 며칠/NNG 째/XSN 마음/NNG 이/JKS 안/MAG 좋/VA 어/EF
E00130,동기/NNG 가/JKS 먼저/MAG 승진/NNG 하/XSV 었/EP 어/EF 짜증/NNG 이/JKS 나/VV 어서/EC 아무것/NNG 도/JX 손/NNG 에/JKB 안/MAG 잡히/VV 어/EF
E00131,모임/NNG 에서/JKB 나/NP 만/JX 빼/VV 고/EC 약속/NNG 을/JKO 잡/VV-R 었/EP 더라/EF 그/MM 말/NNG 이/JKS 계속/MAG 마음/NNG 에/JKB 남/VV 어/EF
E00132,여자/NNG 친구/NNG 가/JKS 갑자기/MAG 연락/NNG 을/JKO 끊/VV 었/EP 어/EF 심장/NNG 이/JKS 계속/MAG 두근거리/VV 어/EF
E00133,교수/NNG 님/XSN 이/JKS 나/NP 의/JKG 발표/NNG 를/JKO 칭찬/NNG 하/XSV 어/EC 주/VX 시/EP 었/EP 어/EF 누구/NP 한테/JKB 이/VCP 라도/EC 자랑/NNG 하/XSV 고/EC 싶/VX 어/EF
E00134,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어/EF 걱정/NNG 되/XSV 어서/EC 밥/NNG 도/JX 잘/MAG 안/MAG 넘어가/VV 어/EF
E00135,카드/NNG 값/NNG 이/JKS 월급/NNG 보다/JKB 많이/MAG 나오/VV 었/EP 어/EF 속/NNG 이/JKS 좀/MAG 시끄럽/VA-I 어/EF
E00136,장학금/NNG 결과/NNG 가/JKS 나오/VV 었/EP 어/EF 누구/NP 한테/JKB 이/VCP 라도/EC 자랑/NNG 하/XSV 고/EC 싶/VX 어/EF
E00137,애인/NNG 이/JKS 나/NP 의/JKG 생일/NNG 을/JKO 잊/VV 었/EP 어/EF 예상/NNG 을/JKO 완전히/MAG 벗어나/VV 어서/EC 정신/NNG 이/JKS 없/VA 어/EF
E00138,퇴근/NNG 하/XSV 고/EC 집/NNG 에/JKB 오/VV 면/EC 아무것/NNG 도/JX 못/MAG 하/VV 겠/EP 어/EF 그냥/MAG 마음/NNG 이/JKS 복잡/XR 하/XSA 어/EF
E00139,남자/NNG 친구/NNG 랑/JKB 어제/MAG 크/VA 게/EC 싸우/VV 었/EP 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E00140,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어/EF 믿/VV-R 었/EP 던/ETM 사람/NNG 한테/JKB 이런/MM 일/NNG 당하/VV 니까/EC 더/MAG 아프/VA 어/EF
E00141,프로젝트/NNG 마감/NNG 이/JKS 코앞/NNG 이/VCP ᆫ데/EC 아무것/NNG 도/JX 안/MAG 되/VV 었/EP 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E00142,연봉/NNG 협상/NNG 이/JKS 생각/NNG 보다/JKB 잘/MAG 되/VV 었/EP 어/EF 속/NNG 이/JKS 좀/MAG 시끄럽/VA-I 어/EF
E00143,오늘/NNG 회의/NNG 에서/JKB 발표/NNG 를/JKO 망치/VV 었/EP 어/EF 속/NNG 이/JKS 좀/MAG 시끄럽/VA-I 어/EF
E00144,여자/NNG 친구/NNG 가/JKS 갑자기/MAG 연락/NNG 을/JKO 끊/VV 었/EP 어/EF 자꾸/MAG 최악/NNG 의/JKG 상황/NNG 만/JX 상상/NNG 하/XSV 게/EC 되/VV 어/EF
E00145,오늘/NNG 회의/NNG 에서/JKB 발표/NNG 를/JKO 망치/VV 었/EP 어/EF 며칠/NNG 째/XSN 마음/NNG 이/JKS 안/MAG 좋/VA 어/EF
E00146,여자/NNG 친구/NNG 가/JKS 갑자기/MAG 연락/NNG 을/JKO 끊/VV 었/EP 어/EF 그냥/MAG 하루/NNG 종일/NNG 눈물/NNG 만/JX 나/VV 어/EF
E00147,주식/NNG 이/JKS 반토막/NNG 나/VV 었/EP 어/EF 이런/MM 나/NP 가/JKS 좀/MAG 낯설/VA 어/EF
E00148,모임/NNG 에서/JKB 나/NP 만/JX 빼/VV 고/EC 약속/NNG 을/JKO 잡/VV-R 었/EP 더라/EF 그/MM 자리/NNG 에서/JKB 아무/MM 말/NNG 도/JX 못/MAG 하/VV 었/EP 어/EF
E00149,오늘/NNG 회의/NNG 에서/JKB 발표/NNG 를/JKO 망치/VV 었/EP 어/EF 며칠/NNG 째/XSN 마음/NNG 이/JKS 안/MAG 좋/VA 어/EF
E00150,모임/NNG 에서/JKB 나/NP 만/JX 빼/VV 고/EC 약속/NNG 을/JKO 잡/VV-R 었/EP 더라/EF 밤/NNG 에/JKB 잠/NNG 도/JX 안/MAG 오/VV 고/EC 계속/MAG 그/MM 생각/NNG 만/JX 나/VV 어/EF
E00151,이번/NNG 달/NNG 도/JX 야근/NNG 수당/NNG 이/JKS 안/MAG 들어오/VV 었/EP 어/EF 뭐/NP 이/VCP 라고/EC 말/NNG 하/XSV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어/EF
E00152,애인/NNG 이/JKS 나/NP 의/JKG 생일/NNG 을/JKO 잊/VV 었/EP 어/EF 잘못/MAG 되/XSV ᆯ까/EC 보/VX 어/EC 밤/NNG 에/JKB 잠/NNG 이/JKS 안/MAG 오/VV 어/EF
E00153,출근길/NNG 에/JKB 지하철/NNG 에서/JKB 쓰러지/VV ᆯ/ETM 뻔/NNB 하/XSA 었/EP 어/EF 왜/MAG 나/NP 한테/JKB 만/JX 이러/VV 는/ETM 거/NNB 이/VCP ᆫ지/EC 억울/XR 하/XSA 어/EF
E00154,오랜만/NNG 에/JKB 옛/MM 친구/NNG 한테/JKB 연락/NNG 이/JKS 오/VV 었/EP 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E00155,출근길/NNG 에/JKB 지하철/NNG 에서/JKB 쓰러지/VV ᆯ/ETM 뻔/NNB 하/XSA 었/EP 어/EF 요즘/NNG 왜/MAG 이렇/VA-I 게/EC 다/MAG 허무/NNG 하/XSA ᆫ지/EC 모르/VV 겠/EP 어/EF
E00156,오늘/NNG 회의/NNG 에서/JKB 발표/NNG 를/JKO 망치/VV 었/EP 어/EF 믿/VV-R 었/EP 던/ETM 사람/NNG 한테/JKB 이런/MM 일/NNG 당하/VV 니까/EC 더/MAG 아프/VA 어/EF
E00157,같/VA 은/ETM 조/NNG 애/NNG 들/XSN 이/JKS 아무것/NNG 도/JX 안/MAG 하/VV 어/EF 앞/NNG 으로/JKB 어떻/VA-I 게/EC 되/VV ᆯ지/EC 모르/VV 어서/EC 계속/MAG 불안/NNG 하/XSA 어/EF
E00158,시어머니/NNG 가/JKS 갑자기/MAG 집/NNG 에/JKB 오/VV 시/EP ᆫ대/EF 잘못/MAG 되/XSV ᆯ까/EC 보/VX 어/EC 밤/NNG 에/JKB 잠/NNG 이/JKS 안/MAG 오/VV 어/EF
E00159,동기/NNG 가/JKS 먼저/MAG 승진/NNG 하/XSV 었/EP 어/EF 진짜/MAG 화/NNG 가/JKS 나/VV 어서/EC 참/VV 을/ETM 수/NNB 가/JKS 없/VA 어/EF
E00160,이웃/NNG 이/NR 층/NNG 가/VV ᆫ/ETM 소음/NNG 으로/JKB 찾아오/VV 었/EP 어/EF 그냥/MAG 마음/NNG 이/JKS 복잡/XR 하/XSA 어/EF
E00161,출근길/NNG 에/JKB 지하철/NNG 에서/JKB 쓰러지/VV ᆯ/ETM 뻔/NNB 하/XSA 었/EP 어/EF 나/NP 를/JKO 그렇/VA-I 게/EC 밖에/JX 안/MAG 보/VV 었/EP 다는/ETM 것/NNB 이/JKS 서운/XR 하/XSA 어/EF
E00162,밤새/NNG 공부/NNG 하/XSV 었/EP 는데/EC 문제/NNG 가/JKS 다/MAG 처음/NNG 보/VV 는/ETM 거/NNB 이/VCP 었/EP 어/EF 이런/MM 나/NP 가/JKS 좀/MAG 낯설/VA 어/EF
E00163,요즘/NNG 잠/NNG 을/JKO 통/MAG 못/MAG 자/VV 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E00164,상사/NNG 한테/JKB 보고서/NNG 때문/NNB 에/JKB 한/MM 소리/NNG 듣/VV-I 었/EP 어/EF 뭐/NP ᆯ/JKO 하/VV 어도/EC 마음/NNG 이/JKS 텅/MAG 비/VV ᆫ/ETM 것/NNB 같/VA 어/EF
E00165,여자/NNG 친구/NNG 가/JKS 갑자기/MAG 연락/NNG 을/JKO 끊/VV 었/EP 어/EF 그/MM 자리/NNG 에서/JKB 아무/MM 말/NNG 도/JX 못/MAG 하/VV 었/EP 어/EF
E00166,회사/NNG 에서/JKB 갑자기/MAG 부서/NNG 이동/NNG 하/XSV 래/EF 그/MM 말/NNG 이/JKS 계속/MAG 마음/NNG 에/JKB 남/VV 어/EF
E00167,시험/NNG 성적/NNG 이/JKS 생각/NNG 보다/JKB 안/MAG 나오/VV 었/EP 어/EF 뭐/NP ᆯ/JKO 어떻/VA-I 게/EC 하/VV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어서/EC 초조/NNG 하/XSA 어/EF
E00168,모임/NNG 에서/JKB 나/NP 만/JX 빼/VV 고/EC 약속/NNG 을/JKO 잡/VV-R 었/EP 더라/EF 그냥/MAG 좀/MAG 지치/VV 어/EF
E00169,남자/NNG 친구/NNG 랑/JKB 어제/MAG 크/VA 게/EC 싸우/VV 었/EP 어/EF 갑자기/MAG 이런/MM 일/NNG 이/JKS 생기/VV ᆯ/ETM 줄/NNB 모르/VV 었/EP 어/EF
E00170,이번/NNG 달/NNG 도/JX 야근/NNG 수당/NNG 이/JKS 안/MAG 들어오/VV 었/EP 어/EF 왜/MAG 나/NP 한테/JKB 만/JX 이러/VV 는/ETM 거/NNB 이/VCP ᆫ지/EC 억울/XR 하/XSA 어/EF
E00171,퇴근/NNG 하/XSV 고/EC 집/NNG 에/JKB 오/VV 면/EC 아무것/NNG 도/JX 못/MAG 하/VV 겠/EP 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E00172,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 기분/NNG 이/JKS 계속/MAG 가라앉/VV 어/EF
E00173,모임/NNG 에서/JKB 나/NP 만/JX 빼/VV 고/EC 약속/NNG 을/JKO 잡/VV-R 었/EP 더라/EF 자꾸/MAG 최악/NNG 의/JKG 상황/NNG 만/JX 상상/NNG 하/XSV 게/EC 되/VV 어/EF
E00174,상사/NNG 한테/JKB 보고서/NNG 때문/NNB 에/JKB 한/MM 소리/NNG 듣/VV-I 었/EP 어/EF 며칠/NNG 째/XSN 마음/NNG 이/JKS 안/MAG 좋/VA 어/EF
E00175,연봉/NNG 협상/NNG 이/JKS 생각/NNG 보다/JKB 잘/MAG 되/VV 었/EP 어/EF 오늘/NNG 은/JX 뭐/NP ᆯ/JKO 하/VV 어도/EC 다/MAG 잘/MAG 되/VV ᆯ/ETM 것/NNB 같/VA 어/EF
E00176,모임/NNG 에서/JKB 나/NP 만/JX 빼/VV 고/EC 약속/NNG 을/JKO 잡/VV-R 었/EP 더라/EF 뭐/NP ᆯ/JKO 하/VV 어도/EC 마음/NNG 이/JKS 텅/MAG 비/VV ᆫ/ETM 것/NNB 같/VA 어/EF
E00177,논문/NNG 심사/NNG 가/JKS 다음/NNG 주/NNG 이/VCP 야/EF 당장/NNG 따지/VV 고/EC 싶/VX 은데/EC 참/VV 느라/EC 힘들/VA 어/EF
E00178,주식/NNG 이/JKS 반토막/NNG 나/VV 었/EP 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E00179,동생/NNG 이/JKS 취직/NNG 하/XSV 었/EP 어/EF 그냥/MAG 좀/MAG 지치/VV 어/EF
E00180,명절/NNG 에/JKB 친척/NNG 들/XSN 이/JKS 취업/NNG 얘기/NNG 만/JX 물어보/VV 었/EP 어/EF 믿/VV-R 었/EP 던/ETM 사람/NNG 한테/JKB 이런/MM 일/NNG 당하/VV 니까/EC 더/MAG 아프/VA 어/EF
E00181,주식/NNG 이/JKS 반토막/NNG 나/VV 었/EP 어/EF 나/NP 를/JKO 그렇/VA-I 게/EC 밖에/JX 안/MAG 보/VV 었/EP 다는/ETM 것/NNB 이/JKS 서운/XR 하/XSA 어/EF
E00182,요즘/NNG 잠/NNG 을/JKO 통/MAG 못/MAG 자/VV 어/EF 잠/NNG 도/JX 잘/MAG 안/MAG 오/VV 고/EC 계속/MAG 뒤척이/VV 어/EF
E00183,여자/NNG 친구/NNG 가/JKS 갑자기/MAG 연락/NNG 을/JKO 끊/VV 었/EP 어/EF 생각/NNG 하/XSV ᆯ수록/EC 열/NNG 받/VV-R 어/EF
E00184,아빠/NNG 랑/JKB 또/MAG 말다툼/NNG 하/XSV 었/EP 어/EF 뭐/NP 이/VCP 라고/EC 말/NNG 하/XSV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어/EF
E00185,결혼/NNG 얘기/NNG 가/JKS 나오/VV 니까/EC 둘/NR 다/MAG 말/NNG 이/JKS 없/VA 어/EC 지/VX 었/EP 어/EF 생각/NNG 하/XSV ᆯ수록/EC 열/NNG 받/VV-R 어/EF
E00186,아빠/NNG 랑/JKB 또/MAG 말다툼/NNG 하/XSV 었/EP 어/EF 하루/NNG 종일/NNG 그/MM 생각/NNG 만/JX 나/VV 어/EF
E00187,아빠/NNG 랑/JKB 또/MAG 말다툼/NNG 하/XSV 었/EP 어/EF 아무것/NNG 도/JX 하/VV 기/ETN 싫/VA 고/EC 자꾸/MAG 가라앉/VV 어/EF
E00188,다이어트/NNG 목표/NNG 를/JKO 드디어/MAG 달성/NNG 하/XSV 었/EP 어/EF 요즘/NNG 이런/MM 일/NNG 이/JKS 계속/MAG 생기/VV 니까/EC 살/NNG 맛/NNG 나/VV 어/EF
E00189,친구/NNG 가/JKS 돈/NNG 을/JKO 빌리/VV 어/EC 가/VX 고/EC 연락/NNG 이/JKS 없/VA 어/EF 이런/MM 나/NP 가/JKS 좀/MAG 낯설/VA 어/EF
E00190,팀장/NNG 이/JKS 나/NP 의/JKG 아이디어/NNG 를/JKO 자기/NP 거/NNB 이/VCP 라고/EC 발표/NNG 하/XSV 었/EP 어/EF 뭐/NP 이/VCP 라고/EC 하/VV 어야/EC 하/VX ᆯ지/EC 모르/VV 어서/EC 머리/NNG 가/JKS 하얗/VA-I 어/EC 지/VX 었/EP 어/EF
E00191,상사/NNG 한테/JKB 보고서/NNG 때문/NNB 에/JKB 한/MM 소리/NNG 듣/VV-I 었/EP 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E00192,오늘/MAG 프러포즈/NNG 받/VV-R 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E00193,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어/EF 뭐/NP 이/VCP 라고/EC 말/NNG 하/XSV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어/EF
E00194,소개팅/NNG 에서/JKB 만나/VV ᆫ/ETM 사람/NNG 이/JKS 또/MAG 연락/NNG 오/VV 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E00195,애인/NNG 이/JKS 나/NP 의/JKG 생일/NNG 을/JKO 잊/VV 었/EP 어/EF 그냥/MAG 하루/NNG 종일/NNG 눈물/NNG 만/JX 나/VV 어/EF
E00196,논문/NNG 심사/NNG 가/JKS 다음/NNG 주/NNG 이/VCP 야/EF 아무렇/VA-I 지/EC 않/VX 은/ETM 척/NNB 하/XSV 는/ETM 것/NNB 이/JKS 제일/MAG 힘들/VA 어/EF
E00197,아빠/NNG 랑/JKB 또/MAG 말다툼/NNG 하/XSV 었/EP 어/EF 생각/NNG 하/XSV ᆯ수록/EC 열/NNG 받/VV-R 어/EF
E00198,소개팅/NNG 에서/JKB 만나/VV ᆫ/ETM 사람/NNG 이/JKS 또/MAG 연락/NNG 오/VV 었/EP 어요/EF 오늘/NNG 은/JX 뭐/NP ᆯ/JKO 하/VV 어도/EC 다/MAG 잘/MAG 되/VV ᆯ/ETM 것/NNB 같/VA 어요/EF
E00199,친구/NNG 결혼식/NNG 이/JKS 세/MM 개/NNB 나/JX 겹치/VV 었/EP 어/EF 예상/NNG 을/JKO 완전히/MAG 벗어나/VV 어서/EC 정신/NNG 이/JKS 없/VA 어/EF
E00200,명절/NNG 에/JKB 친척/NNG 들/XSN 이/JKS 취업/NNG 얘기/NNG 만/JX 물어보/VV 었/EP 어/EF 뭐/NP ᆯ/JKO 어떻/VA-I 게/EC 하/VV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어서/EC 초조/NNG 하/XSA 어/EF
E00201,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 아무것/NNG 도/JX 손/NNG 에/JKB 안/MAG 잡히/VV 어/EF
E00202,결혼/NNG 얘기/NNG 가/JKS 나오/VV 니까/EC 둘/NR 다/MAG 말/NNG 이/JKS 없/VA 어/EC 지/VX 었/EP 어/EF 자꾸/MAG 최악/NNG 의/JKG 상황/NNG 만/JX 상상/NNG 하/XSV 게/EC 되/VV 어/EF
E00203,출근길/NNG 에/JKB 지하철/NNG 에서/JKB 쓰러지/VV ᆯ/ETM 뻔/NNB 하/XSA 었/EP 어/EF 당장/NNG 따지/VV 고/EC 싶/VX 은데/EC 참/VV 느라/EC 힘들/VA 어/EF
E00204,시어머니/NNG 가/JKS 갑자기/MAG 집/NNG 에/JKB 오/VV 시/EP ᆫ대/EF 속/NNG 이/JKS 좀/MAG 시끄럽/VA-I 어/EF
E00205,친구/NNG 가/JKS 돈/NNG 을/JKO 빌리/VV 어/EC 가/VX 고/EC 연락/NNG 이/JKS 없/VA 어/EF 요즘/NNG 왜/MAG 이렇/VA-I 게/EC 다/MAG 허무/NNG 하/XSA ᆫ지/EC 모르/VV 겠/EP 어/EF
E00206,친구/NNG 가/JKS 돈/NNG 을/JKO 빌리/VV 어/EC 가/VX 고/EC 연락/NNG 이/JKS 없/VA 어/EF 잠/NNG 도/JX 잘/MAG 안/MAG 오/VV 고/EC 계속/MAG 뒤척이/VV 어/EF
E00207,친구/NNG 가/JKS 돈/NNG 을/JKO 빌리/VV 어/EC 가/VX 고/EC 연락/NNG 이/JKS 없/VA 어/EF 나/NP 를/JKO 그렇/VA-I 게/EC 밖에/JX 안/MAG 보/VV 었/EP 다는/ETM 것/NNB 이/JKS 서운/XR 하/XSA 어/EF
E00208,연봉/NNG 협상/NNG 이/JKS 생각/NNG 보다/JKB 잘/MAG 되/VV 었/EP 어/EF 오늘/NNG 은/JX 뭐/NP ᆯ/JKO 하/VV 어도/EC 다/MAG 잘/MAG 되/VV ᆯ/ETM 것/NNB 같/VA 어/EF
E00209,동기/NNG 가/JKS 먼저/MAG 승진/NNG 하/XSV 었/EP 어/EF 나/NP 가/JKS 그렇/VA-I 게/EC 하찮/VA 은/ETM 사람/NNG 이/VCP ᆫ가/EC 싶/VX 어/EF
E00210,상사/NNG 한테/JKB 보고서/NNG 때문/NNB 에/JKB 한/MM 소리/NNG 듣/VV-I 었/EP 어/EF 뭐/NP ᆯ/JKO 어떻/VA-I 게/EC 하/VV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어서/EC 초조/NNG 하/XSA 어/EF
E00211,팀장/NNG 이/JKS 나/NP 의/JKG 아이디어/NNG 를/JKO 자기/NP 거/NNB 이/VCP 라고/EC 발표/NNG 하/XSV 었/EP 어/EF 아무렇/VA-I 지/EC 않/VX 은/ETM 척/NNB 하/XSV 는/ETM 것/NNB 이/JKS 제일/MAG 힘들/VA 어/EF
E00212,프로젝트/NNG 마감/NNG 이/JKS 코앞/NNG 이/VCP ᆫ데/EC 아무것/NNG 도/JX 안/MAG 되/VV 었/EP 어/EF 당장/NNG 따지/VV 고/EC 싶/VX 은데/EC 참/VV 느라/EC 힘들/VA 어/EF
E00213,퇴근/NNG 하/XSV 고/EC 집/NNG 에/JKB 오/VV 면/EC 아무것/NNG 도/JX 못/MAG 하/VV 겠/EP 어/EF 잠/NNG 도/JX 잘/MAG 안/MAG 오/VV 고/EC 계속/MAG 뒤척이/VV 어/EF
E00214,교수/NNG 님/XSN 이/JKS 나/NP 의/JKG 발표/NNG 를/JKO 칭찬/NNG 하/XSV 어/EC 주/VX 시/EP 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E00215,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 요즘/NNG 왜/MAG 이렇/VA-I 게/EC 다/MAG 허무/NNG 하/XSA ᆫ지/EC 모르/VV 겠/EP 어/EF
E00216,프로젝트/NNG 마감/NNG 이/JKS 코앞/NNG 이/VCP ᆫ데/EC 아무것/NNG 도/JX 안/MAG 되/VV 었/EP 어/EF 앞/NNG 으로/JKB 어떻/VA-I 게/EC 되/VV ᆯ지/EC 모르/VV 어서/EC 계속/MAG 불안/NNG 하/XSA 어/EF
E00217,장학금/NNG 결과/NNG 가/JKS 나오/VV 었/EP 어/EF 그냥/MAG 마음/NNG 이/JKS 복잡/XR 하/XSA 어/EF
E00218,시어머니/NNG 가/JKS 갑자기/MAG 집/NNG 에/JKB 오/VV 시/EP ᆫ대/EF 기분/NNG 이/JKS 계속/MAG 가라앉/VV 어/EF
E00219,카드/NNG 값/NNG 이/JKS 월급/NNG 보다/JKB 많이/MAG 나오/VV 었/EP 어요/EF 앞/NNG 으로/JKB 어떻/VA-I 게/EC 되/VV ᆯ지/EC 모르/VV 어서/EC 계속/MAG 불안/NNG 하/XSA 어요/EF
E00220,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 믿/VV-R 었/EP 던/ETM 사람/NNG 한테/JKB 이런/MM 일/NNG 당하/VV 니까/EC 더/MAG 아프/VA 어/EF
E00221,다이어트/NNG 목표/NNG 를/JKO 드디어/MAG 달성/NNG 하/XSV 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E00222,논문/NNG 심사/NNG 가/JKS 다음/NNG 주/NNG 이/VCP 야/EF 혼자/NNG 있/VV 으면/EC 자꾸/MAG 울/VV 게/EC 되/VV 어/EF
E00223,병원/NNG 에서/JKB 재/XPN 검사/NNG 하/XSV 래/EF 걱정/NNG 되/XSV 어서/EC 밥/NNG 도/JX 잘/MAG 안/MAG 넘어가/VV 어/EF
E00224,남자/NNG 친구/NNG 랑/JKB 어제/MAG 크/VA 게/EC 싸우/VV 었/EP 어/EF 자꾸/MAG 최악/NNG 의/JKG 상황/NNG 만/JX 상상/NNG 하/XSV 게/EC 되/VV 어/EF
E00225,상사/NNG 한테/JKB 보고서/NNG 때문/NNB 에/JKB 한/MM 소리/NNG 듣/VV-I 었/EP 어/EF 믿/VV-R 었/EP 던/ETM 사람/NNG 한테/JKB 이런/MM 일/NNG 당하/VV 니까/EC 더/MAG 아프/VA 어/EF
E00226,회사/NNG 에서/JKB 갑자기/MAG 부서/NNG 이동/NNG 하/XSV 래/EF 밤/NNG 에/JKB 잠/NNG 도/JX 안/MAG 오/VV 고/EC 계속/MAG 그/MM 생각/NNG 만/JX 나/VV 어/EF
E00227,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 예상/NNG 을/JKO 완전히/MAG 벗어나/VV 어서/EC 정신/NNG 이/JKS 없/VA 어요/EF
E00228,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어/EF 혼자/NNG 있/VV 으면/EC 자꾸/MAG 울/VV 게/EC 되/VV 어/EF
